S. No.,Part No.,Description,USD Price,
4358,P567011,HYDRAULIC FILTER CARTRIDGE DT,41.74,
4359,P567012,HYDRAULIC CARTRIDGE DT,57.74,
4360,P567014,HYDRAULIC CARTRIDGE DT,78.08,
4361,P567015,HYDRAULIC CARTRIDGE DT,59.55,
4362,P567020,HYDRAULIC CARTRIDGE DT,62.22,
4363,P567024,HYDRAULIC CARTRIDGE DT,58.26,
4364,P567028,HYDRAULIC CARTRIDGE DT,72.63,
4365,P567031,"HYDRAULIC FILTER, CARTRIDGE DT",105.56,
4366,P567038,"HYDRAULIC FILTER, CARTRIDGE DT",125.84,
4367,P567040,"HYDRAULIC FILTER, CARTRIDGE DT",64.41,
4368,P567045,"HYDRAULIC FILTER, CARTRIDGE DT",86.04,
4369,P567047,"HYDRAULIC FILTER, CARTRIDGE DT",65.83,
4370,P567051,HYDRAULIC FILTER CARTRIDGE DT,69.98,
4371,P567067,"HYDRAULIC FILTER, CARTRIDGE DT",104.98,
4372,P567083,HYDRAULIC CARTRIDGE DT,51.49,
4373,P567084,HYDRAULIC FILTER CARTRIDGE DT,52.94,
4374,P567087,HYDRAULIC CARTRIDGE DT,70.30,
4375,P567095,"HYDRAULIC FILTER, CARTRIDGE DT",83.19,
4376,P567099,"HYDRAULIC FILTER, CARTRIDGE DT",84.37,
4377,P567101,HYDRAULIC FILTER CARTRIDGE DT,119.65,
4378,P567103,HYDRAULIC FILTER CARTRIDGE DT,110.74,
4379,P567390,"BREATHER, TRAP",11.91,
4380,P567392,BREATHER TRAP,15.05,
4381,P567580,HYDRAULIC SPIN-ON,53.54,
4382,P567588,HYDRAULIC HOUSING,455.92,
4383,P567589,HYDRAULIC HOUSING,370.96,
4384,P567639,"HEAD ASSEMBLY, HYDRAULIC",588.41,
4385,P567640,HYDRAULIC HEAD ASSEMBLY,455.92,
4386,P567642,"HEAD ASSEMBLY, HYDRAULIC",543.71,
4387,P567643,"HEAD ASSEMBLY, HYDRAULIC",614.04,
4388,P567644,HYDRAULIC HEAD ASSEMBLY,493.98,
4389,P567648,HYDRAULIC HOUSING,563.86,
4390,P567649,HYDRAULIC HOUSING,406.80,
4391,P567650,HYDRAULIC HOUSING,422.54,
4392,P567843,OIL ANALYSIS KIT,55402.59,
4393,P567863,ADAPTER,550.76,
4394,P567865,OIL ANALYSIS KIT,2.31,
4395,P567868,5.0 MICRON FILTERS (100/pack),7.15,
4396,P567869,.8 MICRON FILTERS (100/Pack),5.23,
4397,P567876,HYDRAULIC FILTER CARTRIDGE DT,171.54,
4398,P568575,FUEL/WATER SEPARATOR CARTRIDGE,255.71,
4399,P568583,"CFLS DUAL HEAD 1 1/2"" SAE PORT",238.85,
4400,P568664,CFLS SPIN-ON ELEMENT 25UM,104.28,
4401,P568665,CFLS SPIN-ON ELEMENT 7UM,125.03,
4402,P568666,CFLS SPIN-ON ELEMENT 4UM,115.40,
4403,P568714,"HYDRAULIC FILTER, CARTRIDGE DT",95.69,
4404,P568715,"HYDRAULIC FILTER, CARTRIDGE DT",63.05,
4405,P568716,"HYDRAULIC FILTER, CARTRIDGE DT",87.53,
4406,P568721,HYDRAULIC HOUSING,252.42,
4407,P568722,HYDRAULIC HOUSING,234.33,
4408,P568791,10 CFM ARV (Relabel UF# 1C580224-63),2760.30,
4409,P568793,"BREATHER, HYDRAULIC",992.65,
4410,P568797,10 CFM CAREPAC (Relabel UF# 1C977183),862.01,
4411,P568860,HYDRAULIC HEAD ASSEMBLY,122.33,
4412,P568932,CFLS 4 WAY MANIFOLD 1600LPM,5363.84,
4413,P568933,MANIFOLD,5370.03,
4414,P569204,"HYDRAULIC SPIN-ON, DURAMAX",50.44,
4415,P569206,"HYDRAULIC SPIN-ON, DURAMAX",47.72,
4416,P569381,HYDRAULIC SPIN-ON,43.37,
4417,P569383,HYDRAULIC SPIN-ON,30.23,
4418,P569531,"HYDRAULIC FILTER, CARTRIDGE",154.59,
4419,P569614,HYDRAULIC CARTRIDGE,62.04,
4420,P569632,HYDRAULIC INDICATOR ASSEMBLY VISUAL,549.82,
4421,P569633,HYDRAULIC INDICATOR ASSEMBLY VISUAL,550.17,
4422,P569634,HYDRAULIC INDICATOR,662.45,
4423,P569635,HYDRAULIC INDICATOR ASSEMBLY VISUAL/ELECTRICAL,605.72,
4424,P569758,BOWL TWIST AND DRAIN,21.76,
4425,P569823,LUBE SPIN-ON FULL FLOW,232.48,
4426,P569824,LUBE SPIN-ON FULL FLOW,232.81,
4427,P569825,LUBE SPIN-ON FULL FLOW,230.77,
4428,P569826,LUBE SPIN-ON FULL FLOW,225.48,
4429,P569830,HYDRAULIC HEAD ASSEMBLY,285.81,
4430,P569831,HYDRAULIC HEAD ASSEMBLY,296.91,
4431,P570248,CFLS SPIN-ON ELEMENT WATER/ABS,92.37,
4432,P570312,"HYDRAULIC FILTER, CARTRIDGE DT",430.96,
4433,P570313,HYDRAULIC FILTER CARTRIDGE DT,296.93,
4434,P570326,"HYDRAULIC FILTER, CARTRIDGE DT",377.38,
4435,P570329,CFLS SINGLE HEAD SAE-20 O-RING,98.85,
4436,P570330,"CFLS SINGLE HEAD 1 1/4"" NPT",97.35,
4437,P570429,HYDRAULIC CARTRIDGE DT,137.72,
4438,P570618,DRAIN VALVE SENSOR TWIST AND DRAIN,8.23,
4439,P570619,DRAIN VALVE SENSOR TWIST AND DRAIN,8.23,
4440,P570861,"HYDRAULIC FILTER, CARTRIDGE DT",410.51,
4441,P571240,"HYDRAULIC FILTER, CARTRIDGE DT",246.30,
4442,P571241,"HYDRAULIC FILTER, CARTRIDGE DT",240.03,
4443,P571243,"HYDRAULIC FILTER, CARTRIDGE DT",273.05,
4444,P571271,HYDRAULIC CARTRIDGE,129.69,
4445,P571367,"HYDRAULIC FILTER, CARTRIDGE DT",158.61,
4446,P571368,"HYDRAULIC FILTER, CARTRIDGE DT",177.61,
4447,P571371,"HYDRAULIC FILTER, CARTRIDGE DT",47.57,
4448,P571375,"HYDRAULIC FILTER, CARTRIDGE DT",47.62,
4449,P571376,"HYDRAULIC FILTER, CARTRIDGE DT",50.86,
4450,P571378,"HYDRAULIC FILTER, CARTRIDGE DT",81.90,
4451,P571379,HYDRAULIC FILTER CARTRIDGE DT,84.04,
4452,P571740,"HYDRAULIC FILTER, CARTRIDGE",252.84,
4453,P572376,HYDRAULIC INDICATOR ASSEMBLY VISUAL/ELECTRICAL,422.28,
4454,P572998,HYDRAULIC FILTER CARTRIDGE DT,88.18,
4455,P573088,"HYDRAULIC FILTER, CARTRIDGE",55.67,
4456,P573092,"HYDRAULIC FILTER, CARTRIDGE",81.59,
4457,P573108,"HYDRAULIC FILTER, CARTRIDGE",61.14,
4458,P573110,"HYDRAULIC FILTER, CARTRIDGE",103.87,
4459,P573111,"HYDRAULIC FILTER, CARTRIDGE",103.99,
4460,P573112,"HYDRAULIC FILTER, CARTRIDGE",100.20,
4461,P573113,"HYDRAULIC FILTER, CARTRIDGE",101.88,
4462,P573114,"HYDRAULIC FILTER, CARTRIDGE",103.85,
4463,P573116,"HYDRAULIC FILTER, CARTRIDGE",136.87,
4464,P573118,"HYDRAULIC FILTER, CARTRIDGE",141.54,
4465,P573119,"HYDRAULIC FILTER, CARTRIDGE",137.03,
4466,P573234,"HYDRAULIC FILTER, CARTRIDGE DT",490.80,
4467,P573283,"HYDRAULIC FILTER, CARTRIDGE DT",132.74,
4468,P573284,"HYDRAULIC FILTER, CARTRIDGE DT",104.15,
4469,P573285,"HYDRAULIC FILTER, CARTRIDGE DT",93.49,
4470,P573301,SPIN-ON HMK04,48.69,
4471,P573354,TRANSMISSION CARTRIDGE,65.52,
4472,P573414,ADAPTER,32.23,
4473,P573481,"HYDRAULIC FILTER, SPIN-ON",60.98,
4474,P573482,POWER STEERING FILTER,51.39,
4475,P573642,THREADED ADAPTER,16.09,
4476,P573681,PRESSURE GAUGE,15.64,
4477,P573682,ADAPTER,39.46,
4478,P573750,ELEMENT ASSEMBLY,58.89,
4479,P573751,ELEMENT ASSEMBLY,54.85,
4480,P573752,"HYDRAULIC FILTER, CARTRIDGE DT",73.23,
4481,P573756,HYDRAULIC FILTER CARTRIDGE DT,79.91,
4482,P573761,"HYDRAULIC FILTER, CARTRIDGE",36.36,
4483,P573795,"HYDRAULIC FILTER, CARTRIDGE DT",87.91,
4484,P573815,"HYDRAULIC FILTER, CARTRIDGE",30.66,
4485,P573996,"HYDRAULIC FILTER, SPIN-ON DURAMAX",72.86,
4486,P574195,"HYDRAULIC FILTER, CARTRIDGE",196.22,
4487,P574196,"HYDRAULIC FILTER, CARTRIDGE",87.42,
4488,P574617,"HYDRAULIC FILTER, SPIN-ON",42.74,
4489,P574731,"TRANSMISSION FILTER, SPIN-ON",40.29,
4490,P574888,"HYDRAULIC FILTER, CARTRIDGE",47.60,
4491,P575084,"HYDRAULIC FILTER, CARTRIDGE DT",70.61,
4492,P575188,"HYDRAULIC FILTER, IN-LINE",37.19,
4493,P575333,"CLEAN SOLUTIONS FILTER, SPIN-ON",90.26,
4494,P575852,CLEAN SOLUTIONS RESERVOIR AIR DRYER,2113.45,
4495,P600043,"AIR PRIMARY, RADIALSEAL",15.87,
4496,P600047,"AIR SAFETY, RADIALSEAL",14.01,
4497,P600325,"Elbow, 90 Deg, Reducer, Rubber, Cobra Adapter",20.73,
4498,P600326,"Elbow, 90 Deg, Reducer, Rubber, Cobra Adapter",21.14,
4499,P600327,"Elbow, 90 Deg, Reducer, Rubber, Cobra Adapter",22.59,
4500,P600328,"Elbow, 90 Deg, Reducer, Rubber, Cobra Adapter",15.09,
4501,P600975,"AIR SAFETY, OVAL",16.64,
4502,P601280,"AIR PRIMARY, RADIALSEAL",34.08,
4503,P601286,"AIR SAFETY, RADIALSEAL",18.26,
4504,P601437,"AIR PRIMARY, RADIALSEAL",26.85,
4505,P601476,"AIR SAFETY, RADIALSEAL",14.92,
4506,P601560,"AIR SAFETY, OVAL",37.60,
4507,P601767,"AIR PRIMARY, RADIALSEAL",36.14,
4508,P601774,"AIR SAFETY, RADIALSEAL",17.23,
4509,P601790,"AIR PRIMARY, RADIALSEAL",44.45,
4510,P601883,AIR OIL SEPARATOR,98.06,
4511,P601884,AIR OIL SEPARATOR,155.07,
4512,P601885,AIR OIL SEPARATOR,140.11,
4513,P601886,AIR OIL SEPARATOR,140.96,
4514,P601887,AIR OIL SEPARATOR,299.05,
4515,P601889,AIR OIL SEPARATOR,155.60,
4516,P601893,AIR OIL SEPARATOR,379.19,
4517,P601912,AIR OIL SEPARATOR,941.69,
4518,P601918,AIR OIL SEPARATOR,700.48,
4519,P602427,AIR SAFETY,18.31,
4520,P602658,"AIR PANEL, ENGINE",30.45,
4521,P603568,CRANKCASE VENTILATION FILTER SPIRACLE,96.21,
4522,P603577,AIR PRIMARY POWERCORE OBROUND,49.94,
4523,P603729,AIR SAFETY,19.20,
4524,P603755,"AIR PRIMARY, RADIALSEAL",50.70,
4525,P603757,"AIR SAFETY, RADIALSEAL",28.12,
4526,P603857,"AIR PRIMARY, ROUND",220.29,
4527,P604045,RUBBER HUMP REDUCER,27.53,
4528,P604195,AIR OIL SEPARATOR,257.45,
4529,P604196,AIR OIL SEPARATOR,352.44,
4530,P604197,AIR OIL SEPARATOR,508.19,
4531,P604200,AIR OIL SEPARATOR,157.05,
4532,P604273,AIR PRIMARY POWERCORE OBROUND,46.02,
4533,P604457,"AIR PRIMARY, KONEPAC",15.78,
4534,P604745,"AIR PRIMARY, RADIALSEAL",142.73,
4535,P604996,"AIR PRIMARY, RADIALSEAL",28.19,
4536,P605022,"AIR PRIMARY, RADIALSEAL",156.10,
4537,P605552,AIR SAFETY,197.17,
4538,P606059,BREATHER AIR CYLINDRICAL,27.74,
4539,P606060,AIR PANEL,41.43,
4540,P606063,"AIR PANEL, VENTILATION",18.58,
4541,P606071,"AIR PRIMARY, OBROUND",22.88,
4542,P606074,"AIR PRIMARY, ROUND",18.85,
4543,P606079,"AIR PRIMARY, OBROUND",25.45,
4544,P606082,"AIR PANEL, VENTILATION",45.07,
4545,P606083,"AIR PANEL, VENTILATION",65.75,
4546,P606084,"AIR PANEL, VENTILATION",49.85,
4547,P606085,"AIR PANEL, VENTILATION",82.64,
4548,P606086,"AIR PANEL, VENTILATION",109.18,
4549,P606087,"AIR PANEL, VENTILATION",45.37,
4550,P606089,"AIR PANEL, VENTILATION",43.89,
4551,P606090,"AIR PANEL, VENTILATION",62.75,
4552,P606119,AIR PRIMARY POWERCORE OBROUND,34.69,
4553,P606120,AIR PRIMARY POWERCORE OBROUND,62.55,
4554,P606121,"AIR SAFETY, OVAL",15.75,
4555,P606122,AIR PRIMARY POWERCORE OBROUND,59.04,
4556,P606172,CONNECTOR,20.39,
4557,P606219,AIR PANEL,21.78,
4558,P606272,AIR PANEL,36.55,
4559,P606275,AIR PANEL,33.25,
4560,P606276,"AIR PANEL, ENGINE",14.01,
4561,P606277,BREATHER AIR SPIN ON,38.85,
4562,P606279,"AIR PRIMARY, ROUND",47.63,
4563,P606280,"AIR PRIMARY, ROUND",103.99,
4564,P606288,"AIR PRIMARY, ROUND",50.65,
4565,P606290,"AIR PRIMARY, ROUND",18.09,
4566,P606481,"AIR PRIMARY, ROUND",150.13,
4567,P606482,"AIR PRIMARY, ROUND",94.82,
4568,P606488,"AIR PRIMARY, ROUND",40.34,
4569,P606503,"AIR PRIMARY, ROUND",92.20,
4570,P606720,"AIR PRIMARY, RADIALSEAL",102.50,
4571,P606762,"AIR PANEL, VENTILATION",48.41,
4572,P606803,"AIR PRIMARY, RADIALSEAL",22.41,
4573,P606804,"AIR PRIMARY, RADIALSEAL",19.52,
4574,P606944,BREATHER AIR CYLINDRICAL,34.86,
4575,P606948,"AIR PRIMARY, FINNED",21.04,
4576,P606951,"AIR PRIMARY, ROUND",18.66,
4577,P606952,"AIR PRIMARY, ROUND",40.52,
4578,P607224,AIR SAFETY,159.32,
4579,P607236,"AIR PRIMARY, ROUND",23.81,
4580,P607240,"AIR FILTER, PRIMARY ROUND",22.13,
4581,P607243,"AIR PANEL, VENTILATION",54.80,
4582,P607247,AIR SAFETY,50.93,
4583,P607254,"AIR PRIMARY, OBROUND",24.69,
4584,P607255,"AIR PRIMARY, ROUND",23.51,
4585,P607266,"AIR PRIMARY, ROUND",127.58,
4586,P607273,"AIR PRIMARY, OBROUND",31.20,
4587,P607283,"AIR PRIMARY, ROUND",96.02,
4588,P607288,"AIR PRIMARY, ROUND",69.87,
4589,P607291,"AIR PRIMARY, ROUND",42.57,
4590,P607306,"AIR PANEL, VENTILATION",49.28,
4591,P607308,"AIR PRIMARY, WRAP",20.17,
4592,P607314,"AIR FILTER, PRIMARY SPECIAL",34.81,
4593,P607325,"AIR PRIMARY, ROUND",43.49,
4594,P607333,"AIR PANEL, VENTILATION",22.91,
4595,P607343,AIR SAFETY,114.34,
4596,P607345,"AIR PRIMARY, FINNED",53.11,
4597,P607351,"AIR PRIMARY, ROUND",126.87,
4598,P607359,"AIR PRIMARY, ROUND",183.27,
4599,P607362,"AIR PRIMARY, ROUND",325.71,
4600,P607369,"AIR PRIMARY, ROUND",314.43,
4601,P607370,AIR SAFETY,113.97,
4602,P607557,"AIR SAFETY, OVAL",52.92,
4603,P607955,"AIR PRIMARY, POWERCORE®, ROUND",72.64,
4604,P607965,"AIR FILTER, PRIMARY ROUND POWERCORE®",95.19,
4605,P608116,"AIR PRIMARY, KONEPAC",25.92,
4606,P608391,"AIR SAFETY, KONEPAC",7.07,
4607,P608305,"AIR SAFETY, RADIALSEAL",90.79,
4608,P608306,"AIR PRIMARY, RADIALSEAL",232.23,
4609,P608533,AIR PRIMARY POWERCORE OBROUND,38.86,
4610,P608592,COVER ASSEMBLY,23.80,
4611,P608599,"AIR FILTER, SAFETY KONEPAC",13.44,
4612,P608653,"AIR FILTER, PRIMARY ROUND",230.32,
4613,P608654,"AIR PANEL, ENGINE",175.56,
4614,P608665,AIR PRIMARY POWERCORE OBROUND,42.54,
4615,P608666,AIR PRIMARY POWERCORE OBROUND,60.93,
4616,P608667,"AIR FILTER, PRIMARY OBROUND POWERCORE",91.10,
4617,P608675,AIR PRIMARY POWERCORE OBROUND,42.41,
4618,P608676,AIR PRIMARY POWERCORE OBROUND,83.35,
4619,P608677,AIR PRIMARY POWERCORE OBROUND,116.35,
4620,P608766,AIR PRIMARY POWERCORE OBROUND,36.17,
4621,P609086,AIR PRIMARY POWERCORE OBROUND,61.04,
4622,P609218,"AIR PRIMARY, KONEPAC",22.25,
4623,P609219,COVER ASSEMBLY,28.96,
4624,P609221,"AIR PRIMARY, KONEPAC",18.50,
4625,P609239,AIR SAFETY,32.53,
4626,P609422,"AIR PANEL, VENTILATION",16.33,
4627,P609444,"AIR PANEL, VENTILATION",73.15,
4628,P609445,"AIR PANEL, VENTILATION",18.56,
4629,P609446,"AIR PANEL, VENTILATION",47.54,
4630,P609447,"AIR PRIMARY, RADIALSEAL",25.27,
4631,P609518,"AIR SAFETY, RADIALSEAL",72.86,
4632,P609519,"AIR PRIMARY, RADIALSEAL",239.63,
4633,P610485,AIR SAFETY,80.06,
4634,P610489,"AIR SAFETY, RADIALSEAL",12.28,
4635,P610903,"AIR PRIMARY, RADIALSEAL",14.97,
4636,P610904,"AIR SAFETY, RADIALSEAL",9.52,
4637,P610905,"AIR FILTER, PRIMARY RADIALSEAL",23.02,
4638,P611189,AIR SAFETY,8.24,
4639,P611190,"AIR PRIMARY, KONEPAC",15.43,
4640,P611856,"AIR FILTER, PRIMARY RADIALSEAL",49.97,
4641,P611857,AIR SAFETY,24.76,
4642,P611858,"AIR PRIMARY, KONEPAC",21.43,
4643,P612469,"AIR PRIMARY, RADIALSEAL",72.64,
4644,P612470,"AIR SAFETY, RADIALSEAL",35.75,
4645,P613333,"AIR PRIMARY, ROUND",92.92,
4646,P613334,"AIR PRIMARY, ROUND  - OPTI AIR 1100 SERIES",21.51,
4647,P613335,AIR SAFETY - OPTI AIR 1100 SERIES,10.80,
4648,P613439,"AIR PRIMARY, ROUND",123.79,
4649,P613522,AIR PRIMARY POWERCORE OBROUND,48.22,
4650,P614223,"AIR FILTER, PANEL VENTILATION",14.49,
4651,P614476,"AIR PANEL, VENTILATION",17.65,
4652,P616850,AIR PANEL,21.89,
4653,P617643,"AIR PRIMARY, ROUND - OPTI AIR 1300 SERIES",32.62,
4654,P617644,AIR SAFETY - OPTI AIR 1300 SERIES,12.50,
4655,P618642,"AIR FILTER, PANEL",42.33,
4656,P618921,"AIR FILTER, PRIMARY SPECIAL",106.06,
4657,P618931,"AIR PRIMARY, ROUND",203.90,
4658,P618932,"AIR FILTER, SAFETY",135.94,
4659,P619372,"AIR PRIMARY, ROUND",252.18,
4660,P621014,"AIR FILTER, PANEL ENGINE",11.22,
4661,P621983,"AIR FILTER, PRIMARY OBROUND POWERCORE",126.69,
4662,P621984,"AIR FILTER, SAFETY OBROUND",54.68,
4663,P626182,"AIR FILTER, PANEL VENTILATION",11.59,
4664,P628323,"AIR FILTER, PRIMARY RADIALSEAL - OPTI AIR 400",21.59,
4665,P628324,"AIR FILTER, PRIMARY RADIALSEAL",19.91,
4666,P628325,"AIR FILTER, PRIMARY RADIALSEAL - OPTI AIR 600 SERIES",24.83,
4667,P628326,"AIR FILTER, PRIMARY RADIALSEAL - OPTI AIR 800 SERIES",20.85,
4668,P628327,"AIR FILTER, PRIMARY RADIALSEAL - OPTI AIR 1000 SERIES",25.77,
4669,P628328,"AIR FILTER, PRIMARY RADIALSEAL",17.62,
4670,P629463,"AIR FILTER, SAFETY RADIALSEAL - OPTI AIR 400",13.64,
4671,P629465,"AIR FILTER, SAFETY RADIALSEAL - OPTI AIR 600 SERIES",19.21,
4672,P629466,"AIR FILTER, SAFETY RADIALSEAL - OPTI AIR 800 SERIES",11.99,
4673,P629467,"AIR FILTER, SAFETY RADIALSEAL",11.59,
4674,P629468,"AIR FILTER, SAFETY RADIALSEAL",8.90,
4675,P629469,"AIR FILTER, SAFETY RADIALSEAL -  - OPTI AIR 1000 SERIES",10.52,
4676,P633483,"AIR FILTER, SAFETY",36.54,
4677,P753338,"AIR FILTER, PANEL",27.80,
4678,P753339,"AIR FILTER, PANEL",14.43,
4679,P753388,"AIR FILTER, PANEL VENTILATION",13.56,
4680,P753389,"AIR FILTER, PANEL VENTILATION",29.88,
4681,P755103,"Cover with Latch (6"")",4.01,
4682,P755184,RESTRICTION INDICATOR,5.80,
4683,P755201,MOUNTING BAND,2.87,
4684,P755202,MOUNTING BAND,2.86,
4685,P755476,RESTRICTION ELECTRICAL INDICATOR,6.74,
4686,P755918,"Cover with Latch (8"")",4.15,
4687,P756037,"AIR CLEANER ASSEMBLY, WITHOUT ELEMENT",14.44,
4688,P756350,FUEL CARTRIDGE - COIL (0.5),1.02,
4689,P756351,FUEL CARTRIDGE - CLOTH (0.5),1.38,
4690,P759067,FUEL CARTRIDGE - MESH (0.5),1.35,
4691,P759068,FUEL CARTRIDGE - PAPER (0.5),1.35,
4692,X009773,FUEL FILTER KIT [P756351 + P759067],2.52,
4693,X009768,FUEL FILTER KIT [P756350 + P756351],2.25,
4694,X009741,LIQUID FILTER KIT [(P756350 (2 pcs)],1.84,
4695,X009743,LIQUID FILTER KIT [P756350+ P759067],1.88,
4696,X009728,LIQUID FILTER KIT [P759067+P759068],2.41,
4697,P758705,FUEL/WATER SEPARATOR,16.92,
4698,P758706,FUEL WATER SEPARATOR SPIN-ON,16.84,
4699,P759001,LUBE CARTRIDGE,4.17,
4700,P759003,"AIR FILTER, PRIMARY RADIALSEAL",17.54,
4701,X009742,"AIR FILTER KIT, RAIDALSEAL (P759003+P759005)",20.98,
4702,P759004,"HYDRAULIC FILTER, CARTRIDGE",17.77,
4703,P759006,FUEL CARTRIDGE - COIL (1.1),1.43,
4704,P759007,FUEL CARTRIDGE - CLOTH (1.1),1.63,
4705,P759070,FUEL CARTRIDGE - PAPER (1.1),1.76,
4706,X009763,FUEL FILTER KIT [P759007 + P759070],3.40,
4707,X009762,FUEL FILTER KIT [P759007 + P759006],2.88,
4708,X009729,LIQUID FILTER KIT [P759069+P759070],2.98,
4709,P759011,"LUBE FILTER, SPIN-ON FULL FLOW",3.74,
4710,P759012,"FUEL FILTER, WATER SEPARATOR SPIN-ON",14.41,
4711,P759013,LUBE CARTRIDGE,2.39,
4712,P759014,LUBE CARTRIDGE,3.42,
4713,P759018,"LUBE FILTER, SPIN-ON FULL FLOW",3.40,
4714,P759025,"LUBE FILTER, SPIN-ON FULL FLOW",3.33,
4715,P759030,"LUBE FILTER, CARTRIDGE",3.98,
4716,P759032,"LUBE FILTER, BYPASS",2.09,
4717,P759069,FUEL CARTRIDGE - MESH (1.1),1.51,
4718,P759071,LUBE SPIN-ON FULL FLOW,5.66,
4719,P759073,"FUEL FILTER, WATER SEPARATOR SPIN-ON",3.55,
4720,P759074,"LUBE FILTER, SPIN-ON FULL FLOW",19.09,
4721,P759076,HYDRAULIC FILTER SPIN-ON,4.93,
4722,P759077,LUBE CARTRIDGE,3.89,
4723,P759078,MOUNTING BAND,4.52,
4724,P759079,"FUEL FILTER, WATER SEPARATOR SPIN-ON",14.01,
4725,P759080,"FUEL FILTER, WATER SEPARATOR SPIN-ON",13.81,
4726,P759088,PORTABLE FILTER ASSEMBLY,1136.26,
4727,P759091,"FUEL FILTER, SPIN-ON",3.93,
4728,P759092,"LUBE FILTER, SPIN-ON FULL FLOW",4.75,
4729,P759101,"AIR PRIMARY, ROUND",15.77,
4730,P759102,AIR SAFETY,5.17,
4731,X009769,AIR FILTER KIT (P759101 + P759102),19.88,
4732,P759103,"AIR PRIMARY, ROUND",17.26,
4733,P759104,AIR SAFETY,6.10,
4734,X009770,AIR FILTER KIT (P759103 + P759104),22.45,
4735,P759111,"AIR FILTER, PRIMARY ROUND",18.72,
4736,P759118,AIR FILTER KIT (P759111 + P759112),22.87,
4737,P759117,MOUNTING BAND,3.09,
4738,P759121,"FUEL FILTER, IN-LINE",1.48,
4739,P759122,"FUEL FILTER, IN-LINE",1.48,
4740,P759135,LUBE SPIN-ON ASSY,12.94,
4741,P759141,TATA PRIMA KIT (P550520 + P550848 + P550881),51.24,
4742,P759143,BOLERO OIL FILTER,2.24,
4743,P759157,AIR FILTER KIT (P617643 + P617644),37.94,
4744,P759158,JCB LIQUID FILTER KIT (P502465 + P551425 + P765325),36.54,
4745,P759261,AIR FILTER KIT (P613334 + P613335),30.47,
4746,P759262,AIR FILTER KIT - OPTI AIR 1000 SERIES (P628327 + P629469),34.09,
4747,P759263,AIR FILTER HYUNDAI JS210,16.43,
4748,P760151,HYDRAULIC STRAINER,31.61,
4749,P760155,HYDRAULIC CARTRIDGE,15.17,
4750,P760327,HYDRAULIC CARTRIDGE,62.63,
4751,P760884,GASKET,1.48,
4752,P761045,"BREATHER, HYDRAULIC, CYLINDRICAL",8.51,
4753,P761056,ELECTRICAL INDICATOR,62.33,
4754,P761108,"HYDRAULIC SPIN-ON, DURAMAX",37.41,
4755,P761199,HYDRAULIC CARTRIDGE,92.52,
4756,P761259,HYDRAULIC HEAD ASSEMBLY,43.15,
4757,P761354,HYDRAULIC CARTRIDGE,110.16,
4758,P761490,HYDRAULIC CARTRIDGE,44.70,
4759,P762647,HYDRAULIC SPIN-ON,31.62,
4760,P762756,HYDRAULIC CARTRIDGE,23.49,
4761,P762766,HYDRAULIC HEAD ASSEMBLY,115.49,
4762,P762769,HYDRAULIC HOUSING,91.40,
4763,P762770,HYDRAULIC HEAD ASSEMBLY,85.63,
4764,P762860,HYDRAULIC CARTRIDGE,25.98,
4765,P762904,HYDRAULIC CARTRIDGE,14.71,
4766,P762921,HYDRAULIC CARTRIDGE,76.13,
4767,P763004,HYDRAULIC CARTRIDGE,25.22,
4768,P763014,HYDRAULIC CARTRIDGE,108.74,
4769,P763018,HYDRAULIC CARTRIDGE,49.04,
4770,P763061,"HYDRAULIC FILTER, CARTRIDGE",31.51,
4771,P763185,HYDRAULIC CARTRIDGE,45.39,
4772,P763257,HYDRAULIC CARTRIDGE,144.74,
4773,P763264,"HYDRAULIC FILTER, CARTRIDGE",58.31,
4774,P763271,"HYDRAULIC FILTER, CARTRIDGE",40.10,
4775,P763535,HYDRAULIC SPIN-ON,44.96,
4776,P763558,"HYDRAULIC FILTER, SPIN-ON",34.13,
4777,P763577,HYDRAULIC SPIN-ON,13.63,
4778,P763592,HYDRAULIC CARTRIDGE,49.72,
4779,P763668,HYDRAULIC SPIN-ON,75.32,
4780,P763694,"HYDRAULIC FILTER, SPIN-ON",35.77,
4781,P763761,HYDRAULIC SPIN-ON,20.38,
4782,P763866,HYDRAULIC CARTRIDGE,29.34,
4783,P763873,HYDRAULIC CARTRIDGE,91.16,
4784,P763874,HYDRAULIC CARTRIDGE,175.49,
4785,P763954,HYDRAULIC CARTRIDGE,41.09,
4786,P763956,"HYDRAULIC FILTER, SPIN-ON",33.62,
4787,P763975,"INDICATOR, ELECTRICAL",15.43,
4788,P763995,"FUEL FILTER, SPIN-ON",38.20,
4789,P764112,HYDRAULIC CARTRIDGE,22.67,
4790,P764126,HYDRAULIC CARTRIDGE,49.89,
4791,P764183,HYDRAULIC CARTRIDGE,91.06,
4792,P764198,HYDRAULIC CARTRIDGE,95.27,
4793,P764259,HYDRAULIC SPIN-ON,61.36,
4794,P764367,HYDRAULIC SPIN-ON,37.68,
4795,P764409,"HYDRAULIC FILTER, SPIN-ON",112.08,
4796,P764431,PRESSURE GUAGE,27.80,
4797,P764448,"LUBE FILTER, SPIN-ON BYPASS",33.30,
4798,P764554,HYDRAULIC CARTRIDGE,23.44,
4799,P764626,HYDRAULIC CARTRIDGE,63.22,
4800,P764679,HYDRAULIC STRAINER,93.60,
4801,P764729,"HYDRAULIC SPIN-ON, DURAMAX",42.60,
